* Measurement data measured by REW V5.19
* Source: /mnt/tmp/Users/Niklas/Desktop/KITCHEN NO SMOOTH.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 5, 2019 5:31:34 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 80.0 dB
* Note: Measurement imported from /mnt/tmp/Users/Niklas/Desktop/KITCHEN NO SMOOTH.txt Format: Comma/Tab/Space delimited data 60155 values loaded, 20 Hz to 22,049 Hz
* Measurement: KITCHEN NO SMOOTH.tx
* Smoothing: Variable
* Frequency Step: 0.25 Hz
* Start Frequency: 20.142 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20952.393 68.162 0.000
20952.643 68.162 0.000
20952.893 68.162 0.000
20953.143 68.162 0.000
20953.393 68.162 0.000
20953.643 68.162 0.000
20953.893 68.162 0.000
20954.143 68.162 0.000
20954.393 68.162 0.000
20954.643 68.162 0.000
20954.893 68.162 0.000
20955.143 68.162 0.000
20955.393 68.162 0.000
20955.643 68.162 0.000
20955.893 68.162 0.000
20956.143 68.162 0.000
20956.393 68.162 0.000
20956.643 68.162 0.000
20956.893 68.162 0.000
20957.143 68.162 0.000
20957.393 68.162 0.000
20957.643 68.162 0.000
20957.893 68.162 0.000
20958.143 68.162 0.000
20958.393 68.162 0.000
20958.643 68.162 0.000
20958.893 68.162 0.000
20959.143 68.162 0.000
20959.393 68.162 0.000
20959.643 68.162 0.000
20959.893 68.162 0.000
20960.143 68.162 0.000
20960.393 68.162 0.000
20960.643 68.162 0.000
20960.893 68.162 0.000
20961.143 68.162 0.000
20961.393 68.162 0.000
20961.643 68.162 0.000
20961.893 68.162 0.000
20962.143 68.162 0.000
20962.393 68.162 0.000
20962.643 68.162 0.000
20962.893 68.162 0.000
20963.143 68.162 0.000
20963.393 68.162 0.000
20963.643 68.162 0.000
20963.893 68.162 0.000
20964.143 68.162 0.000
20964.393 68.162 0.000
20964.643 68.162 0.000
20964.893 68.162 0.000
20965.143 68.162 0.000
20965.393 68.162 0.000
20965.643 68.162 0.000
20965.893 68.162 0.000
20966.143 68.162 0.000
20966.393 68.162 0.000
20966.643 68.162 0.000
20966.893 68.162 0.000
20967.143 68.162 0.000
20967.393 68.162 0.000
20967.643 68.162 0.000
20967.893 68.162 0.000
20968.143 68.162 0.000
20968.393 68.162 0.000
20968.643 68.162 0.000
20968.893 68.162 0.000
20969.143 68.162 0.000
20969.393 68.162 0.000
20969.643 68.162 0.000
20969.893 68.162 0.000
20970.143 68.162 0.000
20970.393 68.162 0.000
20970.643 68.162 0.000
20970.893 68.162 0.000
20971.143 68.162 0.000
20971.393 68.162 0.000
20971.643 68.162 0.000
20971.893 68.162 0.000
20972.143 68.162 0.000
20972.393 68.162 0.000
20972.643 68.162 0.000
20972.893 68.162 0.000
20973.143 68.162 0.000
20973.393 68.162 0.000
20973.643 68.162 0.000
20973.893 68.162 0.000
20974.143 68.162 0.000
20974.393 68.162 0.000
20974.643 68.162 0.000
20974.893 68.162 0.000
20975.143 68.162 0.000
20975.393 68.162 0.000
20975.643 68.162 0.000
20975.893 68.162 0.000
20976.143 68.162 0.000
20976.393 68.162 0.000
20976.643 68.162 0.000
20976.893 68.162 0.000
20977.143 68.162 0.000
20977.393 68.162 0.000
20977.643 68.162 0.000
20977.893 68.162 0.000
20978.143 68.162 0.000
20978.393 68.162 0.000
20978.643 68.162 0.000
20978.893 68.162 0.000
20979.143 68.162 0.000
20979.393 68.162 0.000
20979.643 68.162 0.000
20979.893 68.162 0.000
20980.143 68.162 0.000
20980.393 68.162 0.000
20980.643 68.162 0.000
20980.893 68.162 0.000
20981.143 68.162 0.000
20981.393 68.162 0.000
20981.643 68.162 0.000
20981.893 68.162 0.000
20982.143 68.162 0.000
20982.393 68.162 0.000
20982.643 68.162 0.000
20982.893 68.162 0.000
20983.143 68.162 0.000
20983.393 68.162 0.000
20983.643 68.162 0.000
20983.893 68.162 0.000
20984.143 68.162 0.000
20984.393 68.162 0.000
20984.643 68.162 0.000
20984.893 68.162 0.000
20985.143 68.162 0.000
20985.393 68.162 0.000
20985.643 68.162 0.000
20985.893 68.162 0.000
20986.143 68.162 0.000
20986.393 68.162 0.000
20986.643 68.162 0.000
20986.893 68.162 0.000
20987.143 68.162 0.000
20987.393 68.162 0.000
20987.643 68.162 0.000
20987.893 68.162 0.000
20988.143 68.162 0.000
20988.393 68.162 0.000
20988.643 68.162 0.000
20988.893 68.162 0.000
20989.143 68.162 0.000
20989.393 68.162 0.000
20989.643 68.162 0.000
20989.893 68.162 0.000
20990.143 68.162 0.000
20990.393 68.162 0.000
20990.643 68.162 0.000
20990.893 68.162 0.000
20991.143 68.162 0.000
20991.393 68.162 0.000
20991.643 68.162 0.000
20991.893 68.162 0.000
20992.143 68.162 0.000
20992.393 68.162 0.000
20992.643 68.162 0.000
20992.893 68.162 0.000
20993.143 68.162 0.000
20993.393 68.162 0.000
20993.643 68.162 0.000
20993.893 68.162 0.000
20994.143 68.162 0.000
20994.393 68.162 0.000
20994.643 68.162 0.000
20994.893 68.162 0.000
20995.143 68.162 0.000
20995.393 68.162 0.000
20995.643 68.162 0.000
20995.893 68.162 0.000
20996.143 68.162 0.000
20996.393 68.162 0.000
20996.643 68.162 0.000
20996.893 68.162 0.000
20997.143 68.162 0.000
20997.393 68.162 0.000
20997.643 68.162 0.000
20997.893 68.162 0.000
20998.143 68.162 0.000
20998.393 68.162 0.000
20998.643 68.162 0.000
20998.893 68.162 0.000
20999.143 68.162 0.000
20999.393 68.162 0.000
20999.643 68.162 0.000
20999.893 68.162 0.000
21000.143 68.162 0.000
21000.393 68.162 0.000
21000.643 68.162 0.000
21000.893 68.162 0.000
21001.143 68.162 0.000
21001.393 68.162 0.000
21001.643 68.162 0.000
21001.893 68.162 0.000
21002.143 68.162 0.000
21002.393 68.162 0.000
21002.643 68.162 0.000
21002.893 68.162 0.000
21003.143 68.162 0.000
21003.393 68.162 0.000
21003.643 68.162 0.000
21003.893 68.162 0.000
21004.143 68.162 0.000
21004.393 68.162 0.000
21004.643 68.162 0.000
21004.893 68.162 0.000
21005.143 68.162 0.000
21005.393 68.162 0.000
21005.643 68.162 0.000
21005.893 68.162 0.000
21006.143 68.162 0.000
21006.393 68.162 0.000
21006.643 68.162 0.000
21006.893 68.162 0.000
21007.143 68.162 0.000
21007.393 68.162 0.000
21007.643 68.162 0.000
21007.893 68.162 0.000
21008.143 68.162 0.000
21008.393 68.162 0.000
21008.643 68.162 0.000
21008.893 68.162 0.000
21009.143 68.162 0.000
21009.393 68.162 0.000
21009.643 68.162 0.000
21009.893 68.162 0.000
21010.143 68.162 0.000
21010.393 68.162 0.000
21010.643 68.162 0.000
21010.893 68.162 0.000
21011.143 68.162 0.000
21011.393 68.162 0.000
21011.643 68.162 0.000
21011.893 68.162 0.000
21012.143 68.162 0.000
21012.393 68.162 0.000
21012.643 68.162 0.000
21012.893 68.162 0.000
21013.143 68.162 0.000
21013.393 68.162 0.000
21013.643 68.162 0.000
21013.893 68.162 0.000
21014.143 68.162 0.000
21014.393 68.162 0.000
21014.643 68.162 0.000
21014.893 68.162 0.000
21015.143 68.162 0.000
21015.393 68.162 0.000
21015.643 68.162 0.000
21015.893 68.162 0.000
21016.143 68.162 0.000
21016.393 68.162 0.000
21016.643 68.162 0.000
21016.893 68.162 0.000
21017.143 68.162 0.000
21017.393 68.162 0.000
21017.643 68.162 0.000
21017.893 68.162 0.000
21018.143 68.162 0.000
21018.393 68.162 0.000
21018.643 68.162 0.000
21018.893 68.162 0.000
21019.143 68.162 0.000
21019.393 68.162 0.000
21019.643 68.162 0.000
21019.893 68.162 0.000
21020.143 68.162 0.000
21020.393 68.162 0.000
21020.643 68.162 0.000
21020.893 68.162 0.000
21021.143 68.162 0.000
21021.393 68.162 0.000
21021.643 68.162 0.000
21021.893 68.162 0.000
21022.143 68.162 0.000
21022.393 68.162 0.000
21022.643 68.162 0.000
21022.893 68.162 0.000
21023.143 68.162 0.000
21023.393 68.162 0.000
21023.643 68.162 0.000
21023.893 68.162 0.000
21024.143 68.162 0.000
21024.393 68.162 0.000
21024.643 68.162 0.000
21024.893 68.162 0.000
21025.143 68.162 0.000
21025.393 68.162 0.000
21025.643 68.162 0.000
21025.893 68.162 0.000
21026.143 68.162 0.000
21026.393 68.162 0.000
21026.643 68.162 0.000
21026.893 68.162 0.000
21027.143 68.162 0.000
21027.393 68.162 0.000
21027.643 68.162 0.000
21027.893 68.162 0.000
21028.143 68.162 0.000
21028.393 68.162 0.000
21028.643 68.162 0.000
21028.893 68.162 0.000
21029.143 68.162 0.000
21029.393 68.162 0.000
21029.643 68.162 0.000
21029.893 68.162 0.000
21030.143 68.162 0.000
21030.393 68.162 0.000
21030.643 68.162 0.000
21030.893 68.162 0.000
21031.143 68.162 0.000
21031.393 68.162 0.000
21031.643 68.162 0.000
21031.893 68.162 0.000
21032.143 68.162 0.000
21032.393 68.162 0.000
21032.643 68.162 0.000
21032.893 68.162 0.000
21033.143 68.162 0.000
21033.393 68.162 0.000
21033.643 68.162 0.000
21033.893 68.162 0.000
21034.143 68.162 0.000
21034.393 68.162 0.000
21034.643 68.162 0.000
21034.893 68.162 0.000
21035.143 68.162 0.000
21035.393 68.162 0.000
21035.643 68.162 0.000
21035.893 68.162 0.000
21036.143 68.162 0.000
21036.393 68.162 0.000
21036.643 68.162 0.000
21036.893 68.162 0.000
21037.143 68.162 0.000
21037.393 68.162 0.000
21037.643 68.162 0.000
21037.893 68.162 0.000
21038.143 68.162 0.000
21038.393 68.162 0.000
21038.643 68.162 0.000
21038.893 68.162 0.000
21039.143 68.162 0.000
21039.393 68.162 0.000
21039.643 68.162 0.000
21039.893 68.162 0.000
21040.143 68.162 0.000
21040.393 68.162 0.000
21040.643 68.162 0.000
21040.893 68.162 0.000
21041.143 68.162 0.000
21041.393 68.162 0.000
21041.643 68.162 0.000
21041.893 68.162 0.000
21042.143 68.162 0.000
21042.393 68.162 0.000
21042.643 68.162 0.000
21042.893 68.162 0.000
21043.143 68.162 0.000
21043.393 68.162 0.000
21043.643 68.162 0.000
21043.893 68.162 0.000
21044.143 68.162 0.000
21044.393 68.162 0.000
21044.643 68.162 0.000
21044.893 68.162 0.000
21045.143 68.162 0.000
21045.393 68.162 0.000
21045.643 68.162 0.000
21045.893 68.162 0.000
21046.143 68.162 0.000
21046.393 68.162 0.000
21046.643 68.162 0.000
21046.893 68.162 0.000
21047.143 68.162 0.000
21047.393 68.162 0.000
21047.643 68.162 0.000
21047.893 68.162 0.000
21048.143 68.162 0.000
21048.393 68.162 0.000
21048.643 68.162 0.000
21048.893 68.162 0.000
21049.143 68.162 0.000
21049.393 68.162 0.000
21049.643 68.162 0.000
21049.893 68.162 0.000
21050.143 68.162 0.000
21050.393 68.162 0.000
21050.643 68.162 0.000
21050.893 68.162 0.000
21051.143 68.162 0.000
21051.393 68.162 0.000
21051.643 68.162 0.000
21051.893 68.162 0.000
21052.143 68.162 0.000
21052.393 68.162 0.000
21052.643 68.162 0.000
21052.893 68.162 0.000
21053.143 68.162 0.000
21053.393 68.162 0.000
21053.643 68.162 0.000
21053.893 68.162 0.000
21054.143 68.162 0.000
21054.393 68.162 0.000
21054.643 68.162 0.000
21054.893 68.162 0.000
21055.143 68.162 0.000
21055.393 68.162 0.000
21055.643 68.162 0.000
21055.893 68.162 0.000
21056.143 68.162 0.000
21056.393 68.162 0.000
21056.643 68.162 0.000
21056.893 68.162 0.000
21057.143 68.162 0.000
21057.393 68.162 0.000
21057.643 68.162 0.000
21057.893 68.162 0.000
21058.143 68.162 0.000
21058.393 68.162 0.000
21058.643 68.162 0.000
21058.893 68.162 0.000
21059.143 68.162 0.000
21059.393 68.162 0.000
21059.643 68.162 0.000
21059.893 68.162 0.000
21060.143 68.162 0.000
21060.393 68.162 0.000
21060.643 68.162 0.000
21060.893 68.162 0.000
21061.143 68.162 0.000
21061.393 68.162 0.000
21061.643 68.162 0.000
21061.893 68.162 0.000
21062.143 68.162 0.000
21062.393 68.162 0.000
21062.643 68.162 0.000
21062.893 68.162 0.000
21063.143 68.162 0.000
21063.393 68.162 0.000
21063.643 68.162 0.000
21063.893 68.162 0.000
21064.143 68.162 0.000
21064.393 68.162 0.000
21064.643 68.162 0.000
21064.893 68.162 0.000
21065.143 68.162 0.000
21065.393 68.162 0.000
21065.643 68.162 0.000
21065.893 68.162 0.000
21066.143 68.162 0.000
21066.393 68.162 0.000
21066.643 68.162 0.000
21066.893 68.162 0.000
21067.143 68.162 0.000
21067.393 68.162 0.000
21067.643 68.162 0.000
21067.893 68.162 0.000
21068.143 68.162 0.000
21068.393 68.162 0.000
21068.643 68.162 0.000
21068.893 68.162 0.000
21069.143 68.162 0.000
21069.393 68.162 0.000
21069.643 68.162 0.000
21069.893 68.162 0.000
21070.143 68.162 0.000
21070.393 68.162 0.000
21070.643 68.162 0.000
21070.893 68.162 0.000
21071.143 68.162 0.000
21071.393 68.162 0.000
21071.643 68.162 0.000
21071.893 68.162 0.000
21072.143 68.162 0.000
21072.393 68.162 0.000
21072.643 68.162 0.000
21072.893 68.162 0.000
21073.143 68.162 0.000
21073.393 68.162 0.000
21073.643 68.162 0.000
21073.893 68.162 0.000
21074.143 68.162 0.000
21074.393 68.162 0.000
21074.643 68.162 0.000
21074.893 68.162 0.000
21075.143 68.162 0.000
21075.393 68.162 0.000
21075.643 68.162 0.000
21075.893 68.162 0.000
21076.143 68.162 0.000
21076.393 68.162 0.000
21076.643 68.162 0.000
21076.893 68.162 0.000
21077.143 68.162 0.000
21077.393 68.162 0.000
21077.643 68.162 0.000
21077.893 68.162 0.000
21078.143 68.162 0.000
21078.393 68.162 0.000
21078.643 68.162 0.000
21078.893 68.162 0.000
21079.143 68.162 0.000
21079.393 68.162 0.000
21079.643 68.162 0.000
21079.893 68.162 0.000
21080.143 68.162 0.000
21080.393 68.162 0.000
21080.643 68.162 0.000
21080.893 68.162 0.000
21081.143 68.162 0.000
21081.393 68.162 0.000
21081.643 68.162 0.000
21081.893 68.162 0.000
21082.143 68.162 0.000
21082.393 68.162 0.000
21082.643 68.162 0.000
21082.893 68.162 0.000
21083.143 68.162 0.000
21083.393 68.162 0.000
21083.643 68.162 0.000
21083.893 68.162 0.000
21084.143 68.162 0.000
21084.393 68.162 0.000
21084.643 68.162 0.000
21084.893 68.162 0.000
21085.143 68.162 0.000
21085.393 68.162 0.000
21085.643 68.162 0.000
21085.893 68.162 0.000
21086.143 68.162 0.000
21086.393 68.162 0.000
21086.643 68.162 0.000
21086.893 68.162 0.000
21087.143 68.162 0.000
21087.393 68.162 0.000
21087.643 68.162 0.000
21087.893 68.162 0.000
21088.143 68.162 0.000
21088.393 68.162 0.000
21088.643 68.162 0.000
21088.893 68.162 0.000
21089.143 68.162 0.000
21089.393 68.162 0.000
21089.643 68.162 0.000
21089.893 68.162 0.000
21090.143 68.162 0.000
21090.393 68.162 0.000
21090.643 68.162 0.000
21090.893 68.162 0.000
21091.143 68.162 0.000
21091.393 68.162 0.000
21091.643 68.162 0.000
21091.893 68.162 0.000
21092.143 68.162 0.000
21092.393 68.162 0.000
21092.643 68.162 0.000
21092.893 68.162 0.000
21093.143 68.162 0.000
21093.393 68.162 0.000
21093.643 68.162 0.000
21093.893 68.162 0.000
21094.143 68.162 0.000
21094.393 68.162 0.000
21094.643 68.162 0.000
21094.893 68.162 0.000
21095.143 68.162 0.000
21095.393 68.162 0.000
21095.643 68.162 0.000
21095.893 68.162 0.000
21096.143 68.162 0.000
21096.393 68.162 0.000
21096.643 68.162 0.000
21096.893 68.162 0.000
21097.143 68.162 0.000
21097.393 68.162 0.000
21097.643 68.162 0.000
21097.893 68.162 0.000
21098.143 68.162 0.000
21098.393 68.162 0.000
21098.643 68.162 0.000
21098.893 68.162 0.000
21099.143 68.162 0.000
21099.393 68.162 0.000
21099.643 68.162 0.000
21099.893 68.161 0.000
21100.143 68.161 0.000
21100.393 68.161 0.000
21100.643 68.161 0.000
21100.893 68.161 0.000
21101.143 68.161 0.000
21101.393 68.161 0.000
21101.643 68.161 0.000
21101.893 68.161 0.000
21102.143 68.161 0.000
21102.393 68.161 0.000
21102.643 68.161 0.000
21102.893 68.161 0.000
21103.143 68.161 0.000
21103.393 68.161 0.000
21103.643 68.161 0.000
21103.893 68.161 0.000
21104.143 68.161 0.000
21104.393 68.161 0.000
21104.643 68.161 0.000
21104.893 68.161 0.000
21105.143 68.161 0.000
21105.393 68.161 0.000
21105.643 68.161 0.000
21105.893 68.161 0.000
21106.143 68.161 0.000
21106.393 68.161 0.000
21106.643 68.161 0.000
21106.893 68.161 0.000
21107.143 68.161 0.000
21107.393 68.161 0.000
21107.643 68.161 0.000
21107.893 68.161 0.000
21108.143 68.161 0.000
21108.393 68.161 0.000
21108.643 68.161 0.000
21108.893 68.161 0.000
21109.143 68.161 0.000
21109.393 68.161 0.000
21109.643 68.161 0.000
21109.893 68.161 0.000
21110.143 68.161 0.000
21110.393 68.161 0.000
21110.643 68.161 0.000
21110.893 68.161 0.000
21111.143 68.161 0.000
21111.393 68.161 0.000
21111.643 68.161 0.000
21111.893 68.161 0.000
21112.143 68.161 0.000
21112.393 68.161 0.000
21112.643 68.161 0.000
21112.893 68.161 0.000
21113.143 68.161 0.000
21113.393 68.161 0.000
21113.643 68.161 0.000
21113.893 68.161 0.000
21114.143 68.161 0.000
21114.393 68.161 0.000
21114.643 68.161 0.000
21114.893 68.161 0.000
21115.143 68.161 0.000
21115.393 68.161 0.000
21115.643 68.161 0.000
21115.893 68.161 0.000
21116.143 68.161 0.000
21116.393 68.161 0.000
21116.643 68.161 0.000
21116.893 68.161 0.000
21117.143 68.161 0.000
21117.393 68.161 0.000
21117.643 68.161 0.000
21117.893 68.161 0.000
21118.143 68.161 0.000
21118.393 68.161 0.000
21118.643 68.161 0.000
21118.893 68.161 0.000
21119.143 68.161 0.000
21119.393 68.161 0.000
21119.643 68.161 0.000
21119.893 68.161 0.000
21120.143 68.161 0.000
21120.393 68.161 0.000
21120.643 68.161 0.000
21120.893 68.161 0.000
21121.143 68.161 0.000
21121.393 68.161 0.000
21121.643 68.161 0.000
21121.893 68.161 0.000
21122.143 68.161 0.000
21122.393 68.161 0.000
21122.643 68.161 0.000
21122.893 68.161 0.000
21123.143 68.161 0.000
21123.393 68.161 0.000
21123.643 68.161 0.000
21123.893 68.161 0.000
21124.143 68.161 0.000
21124.393 68.161 0.000
21124.643 68.161 0.000
21124.893 68.161 0.000
21125.143 68.161 0.000
21125.393 68.161 0.000
21125.643 68.161 0.000
21125.893 68.161 0.000
21126.143 68.161 0.000
21126.393 68.161 0.000
21126.643 68.161 0.000
21126.893 68.161 0.000
21127.143 68.161 0.000
21127.393 68.161 0.000
21127.643 68.161 0.000
21127.893 68.161 0.000
21128.143 68.161 0.000
21128.393 68.161 0.000
21128.643 68.161 0.000
21128.893 68.161 0.000
21129.143 68.161 0.000
21129.393 68.161 0.000
21129.643 68.161 0.000
21129.893 68.161 0.000
21130.143 68.161 0.000
21130.393 68.161 0.000
21130.643 68.161 0.000
21130.893 68.161 0.000
21131.143 68.161 0.000
21131.393 68.161 0.000
21131.643 68.161 0.000
21131.893 68.161 0.000
21132.143 68.161 0.000
21132.393 68.161 0.000
21132.643 68.161 0.000
21132.893 68.161 0.000
21133.143 68.161 0.000
21133.393 68.161 0.000
21133.643 68.161 0.000
21133.893 68.161 0.000
21134.143 68.161 0.000
21134.393 68.161 0.000
21134.643 68.161 0.000
21134.893 68.161 0.000
21135.143 68.161 0.000
21135.393 68.161 0.000
21135.643 68.161 0.000
21135.893 68.161 0.000
21136.143 68.161 0.000
21136.393 68.161 0.000
21136.643 68.161 0.000
21136.893 68.161 0.000
21137.143 68.161 0.000
21137.393 68.161 0.000
21137.643 68.161 0.000
21137.893 68.161 0.000
21138.143 68.161 0.000
21138.393 68.161 0.000
21138.643 68.161 0.000
21138.893 68.161 0.000
21139.143 68.161 0.000
21139.393 68.161 0.000
21139.643 68.161 0.000
21139.893 68.161 0.000
21140.143 68.161 0.000
21140.393 68.161 0.000
21140.643 68.161 0.000
21140.893 68.161 0.000
21141.143 68.161 0.000
21141.393 68.161 0.000
21141.643 68.161 0.000
21141.893 68.161 0.000
21142.143 68.161 0.000
21142.393 68.161 0.000
21142.643 68.161 0.000
21142.893 68.161 0.000
21143.143 68.161 0.000
21143.393 68.161 0.000
21143.643 68.161 0.000
21143.893 68.161 0.000
21144.143 68.161 0.000
21144.393 68.161 0.000
21144.643 68.161 0.000
21144.893 68.161 0.000
21145.143 68.161 0.000
21145.393 68.161 0.000
21145.643 68.161 0.000
21145.893 68.161 0.000
21146.143 68.161 0.000
21146.393 68.161 0.000
21146.643 68.161 0.000
21146.893 68.161 0.000
21147.143 68.161 0.000
21147.393 68.161 0.000
21147.643 68.161 0.000
21147.893 68.161 0.000
21148.143 68.161 0.000
21148.393 68.161 0.000
21148.643 68.161 0.000
21148.893 68.161 0.000
21149.143 68.161 0.000
21149.393 68.161 0.000
21149.643 68.161 0.000
21149.893 68.161 0.000
21150.143 68.161 0.000
21150.393 68.161 0.000
21150.643 68.161 0.000
21150.893 68.161 0.000
21151.143 68.161 0.000
21151.393 68.161 0.000
21151.643 68.161 0.000
21151.893 68.161 0.000
21152.143 68.161 0.000
21152.393 68.161 0.000
21152.643 68.161 0.000
21152.893 68.161 0.000
21153.143 68.161 0.000
21153.393 68.161 0.000
21153.643 68.161 0.000
21153.893 68.161 0.000
21154.143 68.161 0.000
21154.393 68.161 0.000
21154.643 68.161 0.000
21154.893 68.161 0.000
21155.143 68.161 0.000
21155.393 68.161 0.000
21155.643 68.161 0.000
21155.893 68.161 0.000
21156.143 68.161 0.000
21156.393 68.161 0.000
21156.643 68.161 0.000
21156.893 68.161 0.000
21157.143 68.161 0.000
21157.393 68.161 0.000
21157.643 68.161 0.000
21157.893 68.161 0.000
21158.143 68.161 0.000
21158.393 68.161 0.000
21158.643 68.161 0.000
21158.893 68.161 0.000
21159.143 68.161 0.000
21159.393 68.161 0.000
21159.643 68.161 0.000
21159.893 68.161 0.000
21160.143 68.161 0.000
21160.393 68.161 0.000
21160.643 68.161 0.000
21160.893 68.161 0.000
21161.143 68.161 0.000
21161.393 68.161 0.000
21161.643 68.161 0.000
21161.893 68.161 0.000
21162.143 68.161 0.000
21162.393 68.161 0.000
21162.643 68.161 0.000
21162.893 68.161 0.000
21163.143 68.161 0.000
21163.393 68.161 0.000
21163.643 68.161 0.000
21163.893 68.161 0.000
21164.143 68.161 0.000
21164.393 68.161 0.000
21164.643 68.161 0.000
21164.893 68.161 0.000
21165.143 68.161 0.000
21165.393 68.161 0.000
21165.643 68.161 0.000
21165.893 68.161 0.000
21166.143 68.161 0.000
21166.393 68.161 0.000
21166.643 68.161 0.000
21166.893 68.161 0.000
21167.143 68.161 0.000
21167.393 68.161 0.000
21167.643 68.161 0.000
21167.893 68.161 0.000
21168.143 68.161 0.000
21168.393 68.161 0.000
21168.643 68.161 0.000
21168.893 68.161 0.000
21169.143 68.161 0.000
21169.393 68.161 0.000
21169.643 68.161 0.000
21169.893 68.161 0.000
21170.143 68.161 0.000
21170.393 68.161 0.000
21170.643 68.161 0.000
21170.893 68.161 0.000
21171.143 68.161 0.000
21171.393 68.161 0.000
21171.643 68.161 0.000
21171.893 68.161 0.000
21172.143 68.161 0.000
21172.393 68.161 0.000
21172.643 68.161 0.000
21172.893 68.161 0.000
21173.143 68.161 0.000
21173.393 68.161 0.000
21173.643 68.161 0.000
21173.893 68.161 0.000
21174.143 68.161 0.000
21174.393 68.161 0.000
21174.643 68.161 0.000
21174.893 68.161 0.000
21175.143 68.161 0.000
21175.393 68.161 0.000
21175.643 68.161 0.000
21175.893 68.161 0.000
21176.143 68.161 0.000
21176.393 68.161 0.000
21176.643 68.161 0.000
21176.893 68.161 0.000
21177.143 68.161 0.000
21177.393 68.161 0.000
21177.643 68.161 0.000
21177.893 68.161 0.000
21178.143 68.161 0.000
21178.393 68.161 0.000
21178.643 68.161 0.000
